region,version,rank,code,count,percent
D8,A,10,a5b5,3,3.0303030303030303
D8,A,11,a7,3,3.0303030303030303
D8,A,12,a3b3,2,2.0202020202020203
D8,A,13,a3b1,2,2.0202020202020203
D8,A,14,a3b4,2,2.0202020202020203
D8,A,15,P,2,2.0202020202020203
D8,A,16,a4b4,1,1.0101010101010102
D8,A,17,a3b,1,1.0101010101010102
D8,A,18,a4b3,1,1.0101010101010102
D8,A,19,a3b2,1,1.0101010101010102
D8,A,20,a5,1,1.0101010101010102
D8,A,21,a2b5,1,1.0101010101010102
D8,A,22,a1b1,1,1.0101010101010102
D8,A,23,a6,1,1.0101010101010102
D8,A,24,a5b,1,1.0101010101010102
D8,A,25,ab4,1,1.0101010101010102
D8,A,26,a2b3,1,1.0101010101010102
D8,A,27,a8b5,1,1.0101010101010102
D8,A,28,a4b2,1,1.0101010101010102
D8,A,29,a8,1,1.0101010101010102
D8,A,30,a5b3,1,1.0101010101010102
D8,A,31,a2,1,1.0101010101010102
D8,B,1,a4b5,20,22.22222222222222
D8,B,2,a4,11,12.222222222222221
D8,B,3,a3,11,12.222222222222221
D8,B,4,a3b5,6,6.666666666666667
D8,B,5,a4b1,4,4.444444444444445
D8,B,6,a1,4,4.444444444444445
D8,B,7,a5b5,3,3.3333333333333335
D8,B,8,a6b5,3,3.3333333333333335
D8,B,9,a7,3,3.3333333333333335
D8,B,10,a7b5,3,3.3333333333333335
D8,B,11,a3b3,2,2.2222222222222223
D8,B,12,a3b1,2,2.2222222222222223
D8,B,13,a3b4,2,2.2222222222222223
D8,B,14,a4b3,1,1.1111111111111112
D8,B,15,a3b2,1,1.1111111111111112
D8,B,16,a3b,1,1.1111111111111112
D8,B,17,a5,1,1.1111111111111112
D8,B,18,a2b5,1,1.1111111111111112
D8,B,19,a6,1,1.1111111111111112
D8,B,20,a4b4,1,1.1111111111111112
D8,B,21,a1b1,1,1.1111111111111112
D8,B,22,a5b,1,1.1111111111111112
D8,B,23,ab4,1,1.1111111111111112
D8,B,24,a2b3,1,1.1111111111111112
D8,B,25,a8b5,1,1.1111111111111112
D8,B,26,a4b2,1,1.1111111111111112
D8,B,27,a8,1,1.1111111111111112
D8,B,28,a5b3,1,1.1111111111111112
D8,B,29,a2,1,1.1111111111111112
D8,C,1,a4b5,20,37.03703703703704
D8,C,2,a3b5,6,11.11111111111111
D8,C,3,a4b1,4,7.407407407407407
D8,C,4,a7b5,3,5.555555555555555
D8,C,5,a5b5,3,5.555555555555555
D8,C,6,a6b5,3,5.555555555555555
D8,C,7,a3b3,2,3.7037037037037037
D8,C,8,a3b4,2,3.7037037037037037
D8,C,9,a3b1,2,3.7037037037037037
D8,C,10,a2b5,1,1.8518518518518519
D8,C,11,a4b4,1,1.8518518518518519
D8,C,12,a4b3,1,1.8518518518518519
D8,C,13,a3b2,1,1.8518518518518519
D8,C,14,a1b1,1,1.8518518518518519
D8,C,15,a8b5,1,1.8518518518518519
D8,C,16,a2b3,1,1.8518518518518519
D8,C,17,a4b2,1,1.8518518518518519
D8,C,18,a5b3,1,1.8518518518518519
D9,A,1,a2,40,40.4040404040404
D9,A,2,a4,21,21.21212121212121
D9,A,3,N,18,18.181818181818183
D9,A,4,a3,13,13.131313131313131
D9,A,5,a1,5,5.05050505050505
D9,A,6,P,2,2.0202020202020203
D9,B,1,a2,40,50.63291139240506
D9,B,2,a4,21,26.582278481012658
D9,B,3,a3,13,16.455696202531644
D9,B,4,a1,5,6.329113924050633
D9,C,1,a2,40,50.63291139240506
D9,C,2,a4,21,26.582278481012658
D9,C,3,a3,13,16.455696202531644
D9,C,4,a1,5,6.329113924050633
